id,sign,type,m,sigma,graphtype,src,isValidation,answer,error,unsignedError,index
12,-1,line,0.4,0.05,line,data/P12/line/line/S0.05m-0.4.png,,-0.44,,,26
12,1,line,0.2,0.05,quad,data/P12/quad/line/S0.05m0.2.png,,0.2,,,27
12,1,line,0.1,0.05,trig,data/P12/trig/line/S0.05m0.1.png,,0.12,,,28
12,1,line,0.4,0.05,line,data/P12/line/line/S0.05m0.4.png,,0.43,,,29
12,1,line,0.8,0.05,quad,data/P12/quad/line/S0.05m0.8.png,,0.81,,,30
12,-1,line,0.1,0.05,line,data/P12/line/line/S0.05m-0.1.png,,-0.11,,,31
12,-1,line,0.8,0.05,trig,data/P12/trig/line/S0.05m-0.8.png,,-0.79,,,32
12,-1,scatter,0.2,0.15,quad,data/P12/quad/scatter/S0.15m-0.2.png,,-0.16,,,33
12,-1,scatter,0.4,0.15,line,data/P12/line/scatter/S0.15m-0.4.png,,-0.46,,,34
12,1,scatter,0.2,0.15,quad,data/P12/quad/scatter/S0.15m0.2.png,,0.33,,,35
12,1,scatter,0.1,0.15,line,data/P12/line/scatter/S0.15m0.1.png,,0.03,,,36
12,1,scatter,0.4,0.15,line,data/P12/line/scatter/S0.15m0.4.png,,0.6,,,37
12,1,scatter,0.8,0.15,line,data/P12/line/scatter/S0.15m0.8.png,,0.97,,,38
12,-1,scatter,0.1,0.15,quad,data/P12/quad/scatter/S0.15m-0.1.png,,0.01,,,39
12,-1,scatter,0.8,0.15,line,data/P12/line/scatter/S0.15m-0.8.png,,-0.99,,,40
12,-1,scatter,0.2,0.2,trig,data/P12/trig/scatter/S0.2m-0.2.png,,-0.12,,,41
12,-1,scatter,0.4,0.2,trig,data/P12/trig/scatter/S0.2m-0.4.png,,-0.53,,,42
12,1,scatter,0.2,0.2,quad,data/P12/quad/scatter/S0.2m0.2.png,,0.22,,,43
12,-1,scattertrend,0.2,0.05,trig,data/P12/trig/scattertrend/S0.05m-0.2.png,1,-0.2,,,44
12,1,scatter,0.1,0.2,line,data/P12/line/scatter/S0.2m0.1.png,,0.07,,,45
12,1,scatter,0.4,0.2,quad,data/P12/quad/scatter/S0.2m0.4.png,,0.4,,,46
12,1,scatter,0.8,0.2,trig,data/P12/trig/scatter/S0.2m0.8.png,,1,,,47
12,-1,scatter,0.1,0.2,trig,data/P12/trig/scatter/S0.2m-0.1.png,,-0.28,,,48
12,-1,scatter,0.8,0.2,line,data/P12/line/scatter/S0.2m-0.8.png,,-1,,,49
12,-1,scatter,0.2,0.1,trig,data/P12/trig/scatter/S0.1m-0.2.png,,-0.22,,,50
12,-1,scatter,0.4,0.1,quad,data/P12/quad/scatter/S0.1m-0.4.png,,-0.39,,,51
12,1,scatter,0.2,0.1,trig,data/P12/trig/scatter/S0.1m0.2.png,,0.26,,,52
12,1,scatter,0.1,0.1,trig,data/P12/trig/scatter/S0.1m0.1.png,,0.13,,,53
12,1,scatter,0.4,0.1,trig,data/P12/trig/scatter/S0.1m0.4.png,,0.42,,,54
12,1,scatter,0.8,0.1,quad,data/P12/quad/scatter/S0.1m0.8.png,,0.82,,,55
12,-1,scatter,0.1,0.1,line,data/P12/line/scatter/S0.1m-0.1.png,,-0.08,,,56
12,-1,scatter,0.8,0.1,trig,data/P12/trig/scatter/S0.1m-0.8.png,,-0.82,,,57
12,-1,scatter,0.2,0.05,trig,data/P12/trig/scatter/S0.05m-0.2.png,,-0.23,,,58
12,-1,scatter,0.4,0.05,trig,data/P12/trig/scatter/S0.05m-0.4.png,,-0.42,,,59
12,1,scatter,0.2,0.05,trig,data/P12/trig/scatter/S0.05m0.2.png,,0.23,,,60
12,1,scatter,0.1,0.05,trig,data/P12/trig/scatter/S0.05m0.1.png,,0.12,,,61
12,1,scatter,0.4,0.05,quad,data/P12/quad/scatter/S0.05m0.4.png,,0.42,,,62
12,1,scatter,0.8,0.05,trig,data/P12/trig/scatter/S0.05m0.8.png,,0.81,,,63
12,-1,scatter,0.1,0.05,line,data/P12/line/scatter/S0.05m-0.1.png,,-0.15,,,64
12,-1,scatter,0.8,0.05,quad,data/P12/quad/scatter/S0.05m-0.8.png,,-0.81,,,65
12,-1,area,0.2,0.15,quad,data/P12/quad/area/S0.15m-0.2.png,,-0.14,,,66
12,-1,area,0.4,0.15,line,data/P12/line/area/S0.15m-0.4.png,,-0.29,,,67
12,1,area,0.2,0.15,trig,data/P12/trig/area/S0.15m0.2.png,,0.19,,,68
12,1,area,0.1,0.15,quad,data/P12/quad/area/S0.15m0.1.png,,0.06,,,69
12,1,area,0.4,0.15,quad,data/P12/quad/area/S0.15m0.4.png,,0.38,,,70
12,1,area,0.8,0.15,quad,data/P12/quad/area/S0.15m0.8.png,,0.73,,,71
12,-1,area,0.1,0.15,quad,data/P12/quad/area/S0.15m-0.1.png,,-0.06,,,72
12,-1,area,0.8,0.15,trig,data/P12/trig/area/S0.15m-0.8.png,,-0.77,,,73
12,-1,area,0.2,0.2,quad,data/P12/quad/area/S0.2m-0.2.png,,-0.19,,,74
12,-1,area,0.4,0.2,line,data/P12/line/area/S0.2m-0.4.png,,-0.34,,,75
12,1,area,0.2,0.2,quad,data/P12/quad/area/S0.2m0.2.png,,0.27,,,76
12,1,area,0.1,0.2,line,data/P12/line/area/S0.2m0.1.png,,0.04,,,77
12,1,area,0.4,0.2,quad,data/P12/quad/area/S0.2m0.4.png,,0.49,,,78
12,1,area,0.8,0.2,trig,data/P12/trig/area/S0.2m0.8.png,,1,,,79
12,1,areatrend,0.4,0.05,quad,data/P12/quad/areatrend/S0.05m0.4.png,1,0.39,,,80
12,-1,area,0.1,0.2,line,data/P12/line/area/S0.2m-0.1.png,,-0.04,,,81
12,-1,area,0.8,0.2,trig,data/P12/trig/area/S0.2m-0.8.png,,-1,,,82
12,-1,area,0.2,0.1,quad,data/P12/quad/area/S0.1m-0.2.png,,-0.21,,,83
12,-1,area,0.4,0.1,quad,data/P12/quad/area/S0.1m-0.4.png,,-0.35,,,84
12,1,area,0.2,0.1,trig,data/P12/trig/area/S0.1m0.2.png,,0.19,,,85
12,1,area,0.1,0.1,quad,data/P12/quad/area/S0.1m0.1.png,,0.09,,,86
12,1,area,0.4,0.1,trig,data/P12/trig/area/S0.1m0.4.png,,0.34,,,87
12,1,area,0.8,0.1,trig,data/P12/trig/area/S0.1m0.8.png,,0.76,,,88
12,-1,area,0.1,0.1,trig,data/P12/trig/area/S0.1m-0.1.png,,-0.13,,,89
12,-1,area,0.8,0.1,line,data/P12/line/area/S0.1m-0.8.png,,-0.84,,,90
12,-1,area,0.2,0.05,line,data/P12/line/area/S0.05m-0.2.png,,-0.18,,,91
12,-1,area,0.4,0.05,line,data/P12/line/area/S0.05m-0.4.png,,-0.45,,,92
12,1,area,0.2,0.05,quad,data/P12/quad/area/S0.05m0.2.png,,0.19,,,93
12,-1,areatrend,0.1,0.15,trig,data/P12/trig/areatrend/S0.15m-0.1.png,1,-0.1,,,94
12,1,area,0.1,0.05,line,data/P12/line/area/S0.05m0.1.png,,0.11,,,95
12,1,area,0.4,0.05,trig,data/P12/trig/area/S0.05m0.4.png,,0.39,,,96
12,1,area,0.8,0.05,line,data/P12/line/area/S0.05m0.8.png,,0.78,,,97
12,-1,area,0.1,0.05,line,data/P12/line/area/S0.05m-0.1.png,,-0.08,,,98
12,-1,area,0.8,0.05,quad,data/P12/quad/area/S0.05m-0.8.png,,-0.78,,,99
13,-1,line,0.4,0.2,trig,data/P13/trig/line/S0.2m-0.4.png,,-0.55,,,0
13,-1,line,0.8,0.2,line,data/P13/line/line/S0.2m-0.8.png,,-0.89,,,1
13,1,line,0.4,0.2,trig,data/P13/trig/line/S0.2m0.4.png,,0.48,,,2
13,1,line,0.2,0.2,trig,data/P13/trig/line/S0.2m0.2.png,,0.17,,,3
13,1,line,0.8,0.2,quad,data/P13/quad/line/S0.2m0.8.png,,0.95,,,4
13,-1,line,0.1,0.2,line,data/P13/line/line/S0.2m-0.1.png,,-0.05,,,5
13,-1,line,0.2,0.2,line,data/P13/line/line/S0.2m-0.2.png,,-0.01,,,6
13,1,line,0.1,0.2,quad,data/P13/quad/line/S0.2m0.1.png,,0.21,,,7
13,-1,line,0.4,0.05,quad,data/P13/quad/line/S0.05m-0.4.png,,-0.42,,,8
13,-1,line,0.8,0.05,trig,data/P13/trig/line/S0.05m-0.8.png,,-0.75,,,9
13,1,line,0.4,0.05,trig,data/P13/trig/line/S0.05m0.4.png,,0.38,,,10
13,1,line,0.2,0.05,quad,data/P13/quad/line/S0.05m0.2.png,,0.19,,,11
13,1,line,0.8,0.05,trig,data/P13/trig/line/S0.05m0.8.png,,0.79,,,12
13,-1,line,0.1,0.05,quad,data/P13/quad/line/S0.05m-0.1.png,,-0.08,,,13
13,-1,line,0.2,0.05,quad,data/P13/quad/line/S0.05m-0.2.png,,-0.2,,,14
13,-1,linetrend,0.2,0.05,line,data/P13/line/linetrend/S0.05m-0.2.png,1,-0.2,,,15
13,1,line,0.1,0.05,trig,data/P13/trig/line/S0.05m0.1.png,,0.11,,,16
13,-1,line,0.4,0.15,trig,data/P13/trig/line/S0.15m-0.4.png,,-0.45,,,17
13,-1,line,0.8,0.15,quad,data/P13/quad/line/S0.15m-0.8.png,,-0.81,,,18
13,1,line,0.4,0.15,line,data/P13/line/line/S0.15m0.4.png,,0.4,,,19
13,1,line,0.2,0.15,line,data/P13/line/line/S0.15m0.2.png,,0.21,,,20
13,1,line,0.8,0.15,trig,data/P13/trig/line/S0.15m0.8.png,,0.82,,,21
13,-1,line,0.1,0.15,trig,data/P13/trig/line/S0.15m-0.1.png,,-0.04,,,22
13,-1,line,0.2,0.15,trig,data/P13/trig/line/S0.15m-0.2.png,,-0.13,,,23
13,1,line,0.1,0.15,trig,data/P13/trig/line/S0.15m0.1.png,,0.1,,,24
13,-1,line,0.4,0.1,trig,data/P13/trig/line/S0.1m-0.4.png,,-0.37,,,25
13,-1,line,0.8,0.1,quad,data/P13/quad/line/S0.1m-0.8.png,,-0.83,,,26
13,1,line,0.4,0.1,line,data/P13/line/line/S0.1m0.4.png,,0.34,,,27
13,1,line,0.2,0.1,quad,data/P13/quad/line/S0.1m0.2.png,,0.21,,,28
13,1,line,0.8,0.1,trig,data/P13/trig/line/S0.1m0.8.png,,0.78,,,29
13,-1,line,0.1,0.1,trig,data/P13/trig/line/S0.1m-0.1.png,,-0.02,,,30
13,-1,line,0.2,0.1,quad,data/P13/quad/line/S0.1m-0.2.png,,-0.26,,,31
13,1,line,0.1,0.1,trig,data/P13/trig/line/S0.1m0.1.png,,0.15,,,32
13,-1,scatter,0.4,0.2,quad,data/P13/quad/scatter/S0.2m-0.4.png,,-0.31,,,33
13,-1,scatter,0.8,0.2,quad,data/P13/quad/scatter/S0.2m-0.8.png,,-0.86,,,34
13,1,scatter,0.4,0.2,trig,data/P13/trig/scatter/S0.2m0.4.png,,0.39,,,35
13,1,scatter,0.2,0.2,quad,data/P13/quad/scatter/S0.2m0.2.png,,0.08,,,36
13,1,scatter,0.8,0.2,trig,data/P13/trig/scatter/S0.2m0.8.png,,0.87,,,37
13,-1,scatter,0.1,0.2,quad,data/P13/quad/scatter/S0.2m-0.1.png,,-0.19,,,38
13,-1,scatter,0.2,0.2,line,data/P13/line/scatter/S0.2m-0.2.png,,-0.13,,,39
13,1,scatter,0.1,0.2,quad,data/P13/quad/scatter/S0.2m0.1.png,,0.12,,,40
13,-1,scatter,0.4,0.05,line,data/P13/line/scatter/S0.05m-0.4.png,,-0.44,,,41
13,-1,scatter,0.8,0.05,quad,data/P13/quad/scatter/S0.05m-0.8.png,,-0.76,,,42
13,1,scattertrend,0.8,0.15,trig,data/P13/trig/scattertrend/S0.15m0.8.png,1,0.79,,,43
13,1,scatter,0.4,0.05,trig,data/P13/trig/scatter/S0.05m0.4.png,,0.43,,,44
13,1,scatter,0.2,0.05,line,data/P13/line/scatter/S0.05m0.2.png,,0.2,,,45
13,1,scatter,0.8,0.05,trig,data/P13/trig/scatter/S0.05m0.8.png,,0.81,,,46
13,-1,scatter,0.1,0.05,trig,data/P13/trig/scatter/S0.05m-0.1.png,,-0.1,,,47
13,-1,scatter,0.2,0.05,trig,data/P13/trig/scatter/S0.05m-0.2.png,,-0.25,,,48
13,1,scatter,0.1,0.05,quad,data/P13/quad/scatter/S0.05m0.1.png,,0.14,,,49
13,-1,scatter,0.4,0.15,quad,data/P13/quad/scatter/S0.15m-0.4.png,,-0.61,,,50
13,-1,scatter,0.8,0.15,line,data/P13/line/scatter/S0.15m-0.8.png,,-0.63,,,51
13,1,scatter,0.4,0.15,trig,data/P13/trig/scatter/S0.15m0.4.png,,0.36,,,52
13,1,scatter,0.2,0.15,quad,data/P13/quad/scatter/S0.15m0.2.png,,0.14,,,53
13,1,scatter,0.8,0.15,line,data/P13/line/scatter/S0.15m0.8.png,,0.87,,,54
13,-1,scatter,0.1,0.15,quad,data/P13/quad/scatter/S0.15m-0.1.png,,-0.14,,,55
13,-1,scatter,0.2,0.15,trig,data/P13/trig/scatter/S0.15m-0.2.png,,-0.13,,,56
13,1,scatter,0.1,0.15,line,data/P13/line/scatter/S0.15m0.1.png,,0,,,57
13,-1,scatter,0.4,0.1,line,data/P13/line/scatter/S0.1m-0.4.png,,-0.34,,,58
13,-1,scatter,0.8,0.1,quad,data/P13/quad/scatter/S0.1m-0.8.png,,-0.93,,,59
13,1,scatter,0.4,0.1,trig,data/P13/trig/scatter/S0.1m0.4.png,,0.43,,,60
13,1,scatter,0.2,0.1,quad,data/P13/quad/scatter/S0.1m0.2.png,,0.15,,,61
13,1,scatter,0.8,0.1,line,data/P13/line/scatter/S0.1m0.8.png,,0.76,,,62
13,-1,scatter,0.1,0.1,trig,data/P13/trig/scatter/S0.1m-0.1.png,,-0.01,,,63
13,-1,scatter,0.2,0.1,line,data/P13/line/scatter/S0.1m-0.2.png,,-0.29,,,64
13,1,scatter,0.1,0.1,trig,data/P13/trig/scatter/S0.1m0.1.png,,0.1,,,65
13,-1,area,0.4,0.2,quad,data/P13/quad/area/S0.2m-0.4.png,,0.03,,,66
13,-1,area,0.8,0.2,line,data/P13/line/area/S0.2m-0.8.png,,-0.53,,,67
13,1,area,0.4,0.2,line,data/P13/line/area/S0.2m0.4.png,,0.36,,,68
13,1,area,0.2,0.2,line,data/P13/line/area/S0.2m0.2.png,,0.31,,,69
13,1,areatrend,0.4,0.15,quad,data/P13/quad/areatrend/S0.15m0.4.png,1,0.41,,,70
13,1,area,0.8,0.2,line,data/P13/line/area/S0.2m0.8.png,,0.83,,,71
13,-1,area,0.1,0.2,line,data/P13/line/area/S0.2m-0.1.png,,-0.15,,,72
13,-1,area,0.2,0.2,line,data/P13/line/area/S0.2m-0.2.png,,-0.17,,,73
13,1,area,0.1,0.2,line,data/P13/line/area/S0.2m0.1.png,,0.14,,,74
13,-1,area,0.4,0.05,quad,data/P13/quad/area/S0.05m-0.4.png,,-0.44,,,75
13,-1,area,0.8,0.05,line,data/P13/line/area/S0.05m-0.8.png,,-0.73,,,76
13,1,area,0.4,0.05,line,data/P13/line/area/S0.05m0.4.png,,0.38,,,77
13,1,area,0.2,0.05,line,data/P13/line/area/S0.05m0.2.png,,0.18,,,78
13,1,area,0.8,0.05,quad,data/P13/quad/area/S0.05m0.8.png,,0.83,,,79
13,-1,area,0.1,0.05,line,data/P13/line/area/S0.05m-0.1.png,,-0.03,,,80
13,-1,area,0.2,0.05,quad,data/P13/quad/area/S0.05m-0.2.png,,-0.28,,,81
13,1,area,0.1,0.05,quad,data/P13/quad/area/S0.05m0.1.png,,0.13,,,82
13,-1,area,0.4,0.15,trig,data/P13/trig/area/S0.15m-0.4.png,,-0.43,,,83
13,-1,area,0.8,0.15,quad,data/P13/quad/area/S0.15m-0.8.png,,-0.75,,,84
13,1,area,0.4,0.15,line,data/P13/line/area/S0.15m0.4.png,,0.55,,,85
13,1,area,0.2,0.15,trig,data/P13/trig/area/S0.15m0.2.png,,0.23,,,86
13,1,area,0.8,0.15,line,data/P13/line/area/S0.15m0.8.png,,0.85,,,87
13,-1,area,0.1,0.15,quad,data/P13/quad/area/S0.15m-0.1.png,,-0.17,,,88
13,1,areatrend,0.4,0.2,line,data/P13/line/areatrend/S0.2m0.4.png,1,0.4,,,89
13,-1,area,0.2,0.15,line,data/P13/line/area/S0.15m-0.2.png,,-0.07,,,90
13,1,area,0.1,0.15,trig,data/P13/trig/area/S0.15m0.1.png,,0.09,,,91
13,-1,area,0.4,0.1,line,data/P13/line/area/S0.1m-0.4.png,,-0.37,,,92
13,-1,area,0.8,0.1,trig,data/P13/trig/area/S0.1m-0.8.png,,-0.83,,,93
13,1,area,0.4,0.1,trig,data/P13/trig/area/S0.1m0.4.png,,0.42,,,94
13,1,area,0.2,0.1,quad,data/P13/quad/area/S0.1m0.2.png,,0.23,,,95
13,1,area,0.8,0.1,quad,data/P13/quad/area/S0.1m0.8.png,,0.73,,,96
13,-1,area,0.1,0.1,line,data/P13/line/area/S0.1m-0.1.png,,-0.07,,,97
13,-1,area,0.2,0.1,line,data/P13/line/area/S0.1m-0.2.png,,-0.23,,,98
13,1,area,0.1,0.1,quad,data/P13/quad/area/S0.1m0.1.png,,0.03,,,99
14,-1,line,0.8,0.05,trig,data/P14/trig/line/S0.05m-0.8.png,,-0.81,,,0
14,1,line,0.1,0.05,quad,data/P14/quad/line/S0.05m0.1.png,,0.1,,,1
14,1,line,0.8,0.05,quad,data/P14/quad/line/S0.05m0.8.png,,0.83,,,2
14,1,line,0.4,0.05,line,data/P14/line/line/S0.05m0.4.png,,0.41,,,3
14,-1,line,0.1,0.05,quad,data/P14/quad/line/S0.05m-0.1.png,,-0.1,,,4
14,-1,line,0.2,0.05,line,data/P14/line/line/S0.05m-0.2.png,,-0.21,,,5
14,-1,line,0.4,0.05,quad,data/P14/quad/line/S0.05m-0.4.png,,-0.42,,,6
14,1,line,0.2,0.05,line,data/P14/line/line/S0.05m0.2.png,,0.23,,,7
14,-1,line,0.8,0.1,quad,data/P14/quad/line/S0.1m-0.8.png,,-0.85,,,8
14,1,line,0.1,0.1,trig,data/P14/trig/line/S0.1m0.1.png,,0.12,,,9
14,1,line,0.8,0.1,line,data/P14/line/line/S0.1m0.8.png,,0.83,,,10
14,-1,linetrend,0.4,0.15,trig,data/P14/trig/linetrend/S0.15m-0.4.png,1,-0.39,,,11
14,1,line,0.4,0.1,trig,data/P14/trig/line/S0.1m0.4.png,,0.42,,,12
14,-1,line,0.1,0.1,quad,data/P14/quad/line/S0.1m-0.1.png,,-0.09,,,13
14,-1,line,0.2,0.1,trig,data/P14/trig/line/S0.1m-0.2.png,,-0.19,,,14
14,-1,line,0.4,0.1,quad,data/P14/quad/line/S0.1m-0.4.png,,-0.41,,,15
14,1,line,0.2,0.1,quad,data/P14/quad/line/S0.1m0.2.png,,0.22,,,16
14,-1,line,0.8,0.2,trig,data/P14/trig/line/S0.2m-0.8.png,,-0.82,,,17
14,1,line,0.1,0.2,quad,data/P14/quad/line/S0.2m0.1.png,,0.17,,,18
14,1,line,0.8,0.2,line,data/P14/line/line/S0.2m0.8.png,,0.94,,,19
14,1,line,0.4,0.2,quad,data/P14/quad/line/S0.2m0.4.png,,0.52,,,20
14,-1,line,0.1,0.2,line,data/P14/line/line/S0.2m-0.1.png,,-0.03,,,21
14,-1,line,0.2,0.2,line,data/P14/line/line/S0.2m-0.2.png,,-0.22,,,22
14,-1,line,0.4,0.2,trig,data/P14/trig/line/S0.2m-0.4.png,,-0.53,,,23
14,1,line,0.2,0.2,line,data/P14/line/line/S0.2m0.2.png,,0.18,,,24
14,-1,line,0.8,0.15,quad,data/P14/quad/line/S0.15m-0.8.png,,-0.78,,,25
14,1,line,0.1,0.15,line,data/P14/line/line/S0.15m0.1.png,,0.11,,,26
14,1,line,0.8,0.15,trig,data/P14/trig/line/S0.15m0.8.png,,0.78,,,27
14,1,line,0.4,0.15,trig,data/P14/trig/line/S0.15m0.4.png,,0.44,,,28
14,-1,linetrend,0.4,0.2,quad,data/P14/quad/linetrend/S0.2m-0.4.png,1,-0.42,,,29
14,-1,line,0.1,0.15,quad,data/P14/quad/line/S0.15m-0.1.png,,-0.1,,,30
14,-1,line,0.2,0.15,trig,data/P14/trig/line/S0.15m-0.2.png,,-0.21,,,31
14,-1,line,0.4,0.15,trig,data/P14/trig/line/S0.15m-0.4.png,,-0.51,,,32
14,1,line,0.2,0.15,line,data/P14/line/line/S0.15m0.2.png,,0.21,,,33
14,-1,scatter,0.8,0.05,trig,data/P14/trig/scatter/S0.05m-0.8.png,,-0.78,,,34
14,1,scatter,0.1,0.05,trig,data/P14/trig/scatter/S0.05m0.1.png,,0.11,,,35
14,1,scatter,0.8,0.05,quad,data/P14/quad/scatter/S0.05m0.8.png,,0.79,,,36
14,1,scatter,0.4,0.05,line,data/P14/line/scatter/S0.05m0.4.png,,0.38,,,37
14,-1,scatter,0.1,0.05,trig,data/P14/trig/scatter/S0.05m-0.1.png,,-0.12,,,38
14,-1,scatter,0.2,0.05,trig,data/P14/trig/scatter/S0.05m-0.2.png,,-0.23,,,39
14,-1,scatter,0.4,0.05,trig,data/P14/trig/scatter/S0.05m-0.4.png,,-0.44,,,40
14,1,scatter,0.2,0.05,trig,data/P14/trig/scatter/S0.05m0.2.png,,0.22,,,41
14,-1,scatter,0.8,0.1,line,data/P14/line/scatter/S0.1m-0.8.png,,-0.87,,,42
14,1,scatter,0.1,0.1,trig,data/P14/trig/scatter/S0.1m0.1.png,,0.09,,,43
14,1,scatter,0.8,0.1,line,data/P14/line/scatter/S0.1m0.8.png,,0.89,,,44
14,1,scatter,0.4,0.1,trig,data/P14/trig/scatter/S0.1m0.4.png,,0.42,,,45
14,-1,scatter,0.1,0.1,line,data/P14/line/scatter/S0.1m-0.1.png,,-0.06,,,46
14,-1,scatter,0.2,0.1,line,data/P14/line/scatter/S0.1m-0.2.png,,-0.26,,,47
14,-1,scatter,0.4,0.1,trig,data/P14/trig/scatter/S0.1m-0.4.png,,-0.5,,,48
14,1,scatter,0.2,0.1,quad,data/P14/quad/scatter/S0.1m0.2.png,,0.26,,,49
14,-1,scatter,0.8,0.2,quad,data/P14/quad/scatter/S0.2m-0.8.png,,-0.89,,,50
14,1,scatter,0.1,0.2,trig,data/P14/trig/scatter/S0.2m0.1.png,,0.32,,,51
14,1,scatter,0.8,0.2,quad,data/P14/quad/scatter/S0.2m0.8.png,,0.92,,,52
14,1,scatter,0.4,0.2,quad,data/P14/quad/scatter/S0.2m0.4.png,,0.52,,,53
14,-1,scatter,0.1,0.2,trig,data/P14/trig/scatter/S0.2m-0.1.png,,-0.13,,,54
14,-1,scatter,0.2,0.2,quad,data/P14/quad/scatter/S0.2m-0.2.png,,-0.25,,,55
14,-1,scatter,0.4,0.2,quad,data/P14/quad/scatter/S0.2m-0.4.png,,-0.56,,,56
14,1,scatter,0.2,0.2,trig,data/P14/trig/scatter/S0.2m0.2.png,,0.29,,,57
14,-1,scatter,0.8,0.15,line,data/P14/line/scatter/S0.15m-0.8.png,,-0.93,,,58
14,1,scatter,0.1,0.15,line,data/P14/line/scatter/S0.15m0.1.png,,0.06,,,59
14,-1,scattertrend,0.4,0.05,trig,data/P14/trig/scattertrend/S0.05m-0.4.png,1,-0.41,,,60
14,1,scatter,0.8,0.15,quad,data/P14/quad/scatter/S0.15m0.8.png,,0.72,,,61
14,1,scatter,0.4,0.15,quad,data/P14/quad/scatter/S0.15m0.4.png,,0.51,,,62
14,-1,scatter,0.1,0.15,trig,data/P14/trig/scatter/S0.15m-0.1.png,,-0.11,,,63
14,-1,scatter,0.2,0.15,trig,data/P14/trig/scatter/S0.15m-0.2.png,,-0.26,,,64
14,-1,scatter,0.4,0.15,line,data/P14/line/scatter/S0.15m-0.4.png,,-0.5,,,65
14,1,scatter,0.2,0.15,line,data/P14/line/scatter/S0.15m0.2.png,,0.28,,,66
14,-1,area,0.8,0.05,line,data/P14/line/area/S0.05m-0.8.png,,-0.82,,,67
14,1,area,0.1,0.05,quad,data/P14/quad/area/S0.05m0.1.png,,0.11,,,68
14,1,area,0.8,0.05,trig,data/P14/trig/area/S0.05m0.8.png,,0.81,,,69
14,1,area,0.4,0.05,quad,data/P14/quad/area/S0.05m0.4.png,,0.37,,,70
14,-1,area,0.1,0.05,trig,data/P14/trig/area/S0.05m-0.1.png,,-0.15,,,71
14,-1,area,0.2,0.05,quad,data/P14/quad/area/S0.05m-0.2.png,,-0.2,,,72
14,-1,area,0.4,0.05,quad,data/P14/quad/area/S0.05m-0.4.png,,-0.37,,,73
14,1,area,0.2,0.05,quad,data/P14/quad/area/S0.05m0.2.png,,0.23,,,74
14,-1,area,0.8,0.1,trig,data/P14/trig/area/S0.1m-0.8.png,,-0.85,,,75
14,1,area,0.1,0.1,quad,data/P14/quad/area/S0.1m0.1.png,,0.15,,,76
14,1,area,0.8,0.1,line,data/P14/line/area/S0.1m0.8.png,,0.83,,,77
14,1,area,0.4,0.1,line,data/P14/line/area/S0.1m0.4.png,,0.42,,,78
14,-1,area,0.1,0.1,trig,data/P14/trig/area/S0.1m-0.1.png,,-0.11,,,79
14,-1,area,0.2,0.1,line,data/P14/line/area/S0.1m-0.2.png,,-0.17,,,80
14,-1,area,0.4,0.1,line,data/P14/line/area/S0.1m-0.4.png,,-0.44,,,81
14,1,area,0.2,0.1,line,data/P14/line/area/S0.1m0.2.png,,0.22,,,82
14,1,areatrend,0.8,0.2,line,data/P14/line/areatrend/S0.2m0.8.png,1,0.81,,,83
14,-1,area,0.8,0.2,trig,data/P14/trig/area/S0.2m-0.8.png,,-0.81,,,84
14,1,area,0.1,0.2,line,data/P14/line/area/S0.2m0.1.png,,0.01,,,85
14,1,area,0.8,0.2,quad,data/P14/quad/area/S0.2m0.8.png,,0.94,,,86
14,1,area,0.4,0.2,quad,data/P14/quad/area/S0.2m0.4.png,,0.45,,,87
14,-1,area,0.1,0.2,trig,data/P14/trig/area/S0.2m-0.1.png,,-0.01,,,88
14,-1,area,0.2,0.2,line,data/P14/line/area/S0.2m-0.2.png,,-0.11,,,89
14,-1,area,0.4,0.2,quad,data/P14/quad/area/S0.2m-0.4.png,,-0.44,,,90
14,1,area,0.2,0.2,quad,data/P14/quad/area/S0.2m0.2.png,,0.19,,,91
14,-1,area,0.8,0.15,line,data/P14/line/area/S0.15m-0.8.png,,-0.75,,,92
14,1,area,0.1,0.15,line,data/P14/line/area/S0.15m0.1.png,,0.06,,,93
14,1,area,0.8,0.15,line,data/P14/line/area/S0.15m0.8.png,,0.82,,,94
14,1,area,0.4,0.15,quad,data/P14/quad/area/S0.15m0.4.png,,0.41,,,95
14,-1,area,0.1,0.15,line,data/P14/line/area/S0.15m-0.1.png,,-0.05,,,96
14,-1,area,0.2,0.15,trig,data/P14/trig/area/S0.15m-0.2.png,,-0.19,,,97
14,-1,area,0.4,0.15,line,data/P14/line/area/S0.15m-0.4.png,,-0.44,,,98
14,1,area,0.2,0.15,trig,data/P14/trig/area/S0.15m0.2.png,,0.34,,,99
15,1,line,0.1,0.1,line,data/P15/line/line/S0.1m0.1.png,,0.14,,,0
15,1,line,0.2,0.1,trig,data/P15/trig/line/S0.1m0.2.png,,0.23,,,1
15,-1,line,0.1,0.1,line,data/P15/line/line/S0.1m-0.1.png,,-0.07,,,2
15,1,line,0.8,0.1,quad,data/P15/quad/line/S0.1m0.8.png,,0.83,,,3
15,-1,line,0.2,0.1,line,data/P15/line/line/S0.1m-0.2.png,,-0.17,,,4
15,-1,line,0.4,0.1,quad,data/P15/quad/line/S0.1m-0.4.png,,-0.4,,,5
15,-1,line,0.8,0.1,quad,data/P15/quad/line/S0.1m-0.8.png,,-0.83,,,6
15,1,line,0.4,0.1,quad,data/P15/quad/line/S0.1m0.4.png,,0.4,,,7
